Id,SalePrice
2735,127181.3500797099
2736,143922.9788663825
2737,109547.90525729151
2738,177016.49834549066
2739,173889.617842498
2740,153737.68206357455
2741,140793.25256192172
2742,173089.39841507527
2743,137250.12569007115
2744,146393.45970662578
2745,139559.27886223898
2746,114869.383229236
2747,157247.8863224748
2748,117638.52407942037
2749,115965.79641618743
2750,119875.40445863211
2751,104208.85227950278
2752,234946.73117818718
2753,151398.67245388916
2754,251761.82349432493
2755,158255.19380437105
2756,41864.32574341155
2757,56340.61068145116
2758,44933.16415416205
2759,153754.14858420577
2760,137539.35556381184
2761,148742.48875139037
2762,153222.03719077015
2763,197829.16695083329
2764,163083.1096348064
2765,253330.65678323468
2766,118557.37455877836
2767,54613.555713549955
2768,143036.81723300205
2769,129720.93104322813
2770,177001.6477624022
2771,106245.70778271602
2772,105003.91984211479
2773,152390.40259793145
2774,155166.39336408698
2775,122731.4444482493
2776,147944.6543446317
2777,167129.1497073759
2778,133522.84221185697
2779,134942.08462979528
2780,127964.23350762727
2781,92128.31930697756
2782,73282.7308427334
2783,70032.48425138136
2784,126528.95831061364
2785,144663.73778515216
2786,20435.40089866484
2787,135497.3772234593
2788,47846.9677137126
2789,216545.50743939774
2790,85721.8670904201
2791,127538.59855929809
2792,48739.63562440383
2793,165585.00954605266
2794,66582.10452979943
2795,116761.69376533513
2796,89797.09706822911
2797,244951.13420537894
2798,104865.41876383219
2799,100287.38640888163
2800,67282.21394922596
2801,125987.13302428462
2802,131025.4437702425
2803,224584.75167464314
2804,133602.9642966407
2805,81030.34328638355
2806,97314.43804744759
2807,173317.5439602161
2808,139226.3447635601
2809,132624.81927346485
2810,123827.19251510303
2811,163800.61746011197
2812,159115.56863594707
2813,212269.7557497006
2814,210771.1128819338
2815,94122.99479616445
2816,245063.2359202234
2817,132551.64979103196
2818,118607.91670850676
2819,180381.87108250533
2820,126966.2908024881
2821,113083.62281374703
2822,195425.60426845646
2823,301527.219381643
2824,179638.9094844429
2825,126056.53180740622
2826,119958.66239573027
2827,167992.01504007028
2828,236770.03926979564
2829,220788.6889046923
2830,253227.40835325385
2831,199540.228031434
2832,232183.54879159003
2833,265927.4024275453
2834,224364.90671896585
2835,233342.9504932867
2836,208148.43574488198
2837,181554.4581995702
2838,151983.48623637715
2839,178930.0977483627
2840,215251.37313480407
2841,216095.31934192975
2842,220898.444004838
2843,154634.19367520465
2844,182365.6351149251
2845,109611.17527833092
2846,217341.03163429606
2847,195841.44132294226
2848,236751.39975006925
2849,226632.5554567594
2850,283644.0271963931
2851,237816.0378891843
2852,246866.10283542587
2853,230619.811769904
2854,153878.28211032867
2855,214020.079084176
2856,218064.8756164573
2857,208959.5731779436
2858,210197.2439799984
2859,102812.78790138685
2860,122262.11357459705
2861,134578.01140427217
2862,214747.23363994656
2863,129744.12758243608
2864,256982.43898619746
2865,157880.54670006153
2866,219350.32978801173
2867,77903.83821722073
2868,144788.4368548455
2869,123150.7075486657
2870,128220.95909736166
2871,87359.25909001927
2872,751.5264950580895
2873,83105.15919751534
2874,135476.0355144617
2875,144333.1792673153
2876,161422.8911309694
2877,144382.84873062477
2878,173218.29801286326
2879,129236.04183812917
2880,120939.0931540369
2881,148355.17259555357
2882,146048.0993235457
2883,193571.9117016344
2884,200144.0284153045
2885,176438.135963851
2886,184038.56167148263
2887,108839.66174647992
2888,151974.68701757758
2889,35637.96356235922
2890,54706.98930029385
2891,164439.4177949524
2892,12324.581269234885
2893,105208.59489588672
2894,20061.757485317066
2895,261534.888766528
2896,254673.15687879943
2897,204988.60353701038
2898,207899.1163342771
2899,242276.00600772444
2900,166697.43976838246
2901,204981.2659846925
2902,192930.81686100783
2903,290546.23220965837
2904,307678.9817681939
2905,35050.28697493742
2906,237127.18693926628
2907,117578.00879284658
2908,108805.74656879273
2909,198333.99413025472
2910,54289.439909076435
2911,92140.58506880095
2912,142426.85212412255
2913,91467.49156967795
2914,76821.17575627309
2915,76821.17575627309
2916,91467.49156967795
2917,150191.78745233524
2918,108828.57351137244
2919,246789.4323715471
