id,price_doc
32397,6151335.7873658165
32398,5839921.170057885
32399,8047727.196662096
32400,7695135.489003145
32401,6203856.750587434
32402,4579730.654242871
32403,7835430.724345865
32404,5391767.565018047
32405,9297091.015226506
32406,13390625.57419268
32407,6740130.693004157
32408,6229491.774155712
32409,9328013.590514654
32410,5543876.411939839
32411,7655719.2754072
32412,7564411.193443828
32413,9405215.623368885
32414,8768231.757279754
32415,5565210.676005964
32416,8490441.727136869
32417,7741318.151793474
32418,6549988.910956618
32419,6244610.611412408
32420,5872225.9726079255
32421,4524219.616807075
32422,6559348.424970099
32423,5969262.212535672
32424,7036291.159249391
32425,5037522.722303968
32426,8609233.434027407
32427,8201355.936406696
32428,7295607.393827442
32429,7719173.514736909
32430,4778628.112342222
32431,8952216.158579832
32432,10461834.836921955
32433,4520135.20233651
32434,9665995.778864868
32435,6899413.348056592
32436,8467665.631625928
32437,8963049.148719363
32438,7131754.526298186
32439,7601246.350923272
32440,8913188.60652535
32441,5332336.5722102225
32442,7981885.642096343
32443,6092809.996249359
32444,8168893.670012494
32445,6214474.101826072
32446,7690715.447281464
32447,6987387.091088153
32448,6383349.655677928
32449,8499931.165096207
32450,7286035.489367691
32451,8593034.019877806
32452,7119589.761581382
32453,6695346.581830917
32454,5934600.105943039
32455,7379830.822405665
32456,6119406.398763909
32457,5293847.270727523
32458,7712197.535756051
32459,7515221.81980226
32460,6603201.448571619
32461,10163193.89052843
32462,8802138.265968224
32463,6936387.4154197285
32464,12201620.808947537
32465,5403319.791554398
32466,7368455.726670113
32467,5482954.210613739
32468,6537931.605866035
32469,8303020.677059381
32470,10795224.845067365
32471,10512871.012845997
32472,7092027.700701121
32473,6710061.353716828
32474,5102032.735242875
32475,8931635.140301045
32476,7201250.361588905
32477,4677710.06128533
32478,6077777.470629873
32479,4821508.295153795
32480,8072176.560876707
32481,7133788.872967522
32482,5384709.343253603
32483,7663451.117115551
32484,8516725.185483579
32485,8778194.51753531
32486,7544425.429327226
32487,6382343.932536075
32488,8034029.046864343
32489,8517927.147649663
32490,6882990.040539753
32491,10077114.248301245
32492,7917570.361449768
32493,5746527.126593879
32494,6759925.88346133
32495,6101455.167632566
32496,5278626.641134715
32497,7868949.544964367
32498,8143140.188580947
32499,9288738.139231773
32500,5529617.205340745
32501,7682436.918800714
32502,6331313.650759179
32503,5949223.515544078
32504,6422045.213380918
32505,7662335.719556531
32506,7018687.844363276
32507,4684011.926298924
32508,7009903.52941736
32509,6203541.061829738
32510,11763339.78105611
32511,11252049.213696774
32512,7937839.158841986
32513,5154597.067998077
32514,5738954.326406246
32515,7418882.249042986
32516,7717186.70335473
32517,7452056.250764686
32518,4967678.966529404
32519,5037522.722303968
32520,4557661.668955969
32521,7197917.024872871
32522,6558563.796123002
32523,6272027.087660179
32524,6232963.120802608
32525,5430383.502448132
32526,7568130.79039523
32527,7099526.6625007875
32528,5140716.972859452
32529,6382343.932536075
32530,6860707.246426832
32531,6382343.932536075
32532,8727800.54575045
32533,6094872.985382002
32534,6275408.27682009
32535,5764244.240154922
32536,8369863.424499008
32537,6705207.699772257
32538,10147686.947052086
32539,5242612.123435906
32540,7838135.9691300895
32541,11326993.35351443
32542,6871951.530747257
32543,6496617.650268223
32544,5122349.567399864
32545,5122349.567399864
32546,7628846.449401086
32547,7616907.958078943
32548,5286947.955132108
32549,4387224.482257575
32550,6214878.249509776
32551,5261286.00970478
32552,6580412.389178767
32553,8015111.399539076
32554,8021378.647492951
32555,6976874.490603514
32556,9072643.11788462
32557,4715439.556017415
32558,6774664.269619959
32559,10110920.723197985
32560,8019646.228096649
32561,5967308.099782387
32562,10800124.532670578
32563,6803663.341001445
32564,6744150.5398104135
32565,7602813.5358619
32566,5090144.606876621
32567,5301246.894732473
32568,7612859.294633891
32569,7655719.2754072
32570,5441708.7375872135
32571,7299839.596058886
32572,6077777.470629873
32573,7091115.984467229
32574,8142185.6508873105
32575,7637059.157441481
32576,5926336.732972542
32577,5745715.156550656
32578,5883888.064140085
32579,6774232.597055401
32580,7534922.081030146
32581,5529617.205340745
32582,6077777.470629873
32583,6621371.359051339
32584,5059771.326271654
32585,4986972.458153766
32586,5941315.61884073
32587,6661376.034258576
32588,6806391.344735576
32589,5256514.8100161785
32590,8900666.869862765
32591,6479079.689384883
32592,4815484.452621509
32593,4639123.078036607
32594,5433331.889636738
32595,6705207.699772257
32596,7728191.5001217425
32597,7253212.908652183
32598,7513390.626703849
32599,6156624.997128947
32600,7590945.111071923
32601,7705999.122388345
32602,7047093.841763146
32603,7190789.208650284
32604,6040022.932522945
32605,5147715.994184142
32606,5656637.028092037
32607,7045504.885952575
32608,6738368.657676432
32609,6860332.504857455
32610,5841625.02339117
32611,7377024.259965618
32612,4948133.11275406
32613,6704852.342266426
32614,7009064.873940722
32615,11264482.797188029
32616,7732929.772546855
32617,6973198.929968325
32618,5512138.638095917
32619,4868670.163568901
32620,7617933.185250136
32621,6345316.75415116
32622,9276377.756346218
32623,10827692.706872337
32624,8910197.927385088
32625,7466641.983168421
32626,10069132.459848005
32627,6728226.869546143
32628,13390625.57419268
32629,8139525.10371522
32630,7534041.387272069
32631,7315252.448980827
32632,7272605.376375233
32633,9634624.145357795
32634,7329696.120025368
32635,7354053.500264939
32636,6984655.128502589
32637,7006486.302842209
32638,5712372.182390459
32639,8157761.234533401
32640,6976167.077131202
32641,7405476.778078592
32642,7058723.664733561
32643,8157237.318113399
32644,8446284.871788193
32645,5948582.641802395
32646,7406616.229124718
32647,8952929.205308894
32648,7057890.64951574
32649,7331120.654561763
32650,6130232.616619129
32651,4557661.668955969
32652,8212178.452758357
32653,8017788.582795215
32654,7103380.96390445
32655,8567244.013652312
32656,5521889.46344131
32657,8423517.841026045
32658,9363758.934090808
32659,5039959.494174773
32660,13364900.918693531
32661,7295494.7495263405
32662,8507647.677620165
32663,6882133.128774161
32664,7492939.885986147
32665,8952929.205308894
32666,6812941.406054409
32667,6944954.722636228
32668,7534721.13143547
32669,10398836.670708809
32670,7635424.8009637175
32671,6744386.01187251
32672,5147761.006207652
32673,7740305.227753895
32674,6659741.574613772
32675,5384709.343253603
32676,5970885.511374185
32677,5263777.750676379
32678,8406741.630973822
32679,5070411.515765392
32680,9835835.087761946
32681,7872890.828834717
32682,5760833.563520475
32683,10753270.986280877
32684,7348410.954751826
32685,7686230.752318766
32686,6181752.460337833
32687,6128876.559886122
32688,7415529.951830424
32689,6415156.2411875855
32690,6783432.256291518
32691,7874571.983655669
32692,8387935.60015067
32693,7999873.172012884
32694,6560211.524034053
32695,8288735.829710811
32696,4739414.676243521
32697,6469847.369863745
32698,6524634.544416208
32699,6647885.531148853
32700,7321293.858255007
32701,8577612.61262535
32702,9572066.430358708
32703,8152860.250386438
32704,8504395.142624255
32705,8206851.811955851
32706,6195464.73573511
32707,6000849.250103669
32708,6920070.804430059
32709,7386192.015741759
32710,8030157.6572338445
32711,7480949.221450791
32712,8488086.069085306
32713,6962279.653799394
32714,7527354.546397731
32715,4860615.495520314
32716,6432225.35697379
32717,7874949.840084385
32718,8113733.960293698
32719,9418757.177263808
32720,5911791.939254338
32721,7828915.796710847
32722,6382343.932536075
32723,5403175.980840977
32724,7140164.23993166
32725,9397444.397280373
32726,6153683.62187599
32727,5238221.846421853
32728,7895197.060697029
32729,6635470.823056987
32730,7719587.801376518
32731,5919446.410033178
32732,5400833.26100244
32733,5801867.137750998
32734,5933801.075362632
32735,6512896.236095009
32736,4826315.954854783
32737,7217479.814877797
32738,6840335.135455715
32739,16336841.298069429
32740,6040670.016007479
32741,6869528.2198274005
32742,8745538.438856356
32743,5847141.527665904
32744,10046601.889195088
32745,9409041.065325044
32746,8228540.371249429
32747,7051980.148263137
32748,5097058.788175122
32749,4699147.274201288
32750,8208479.785554547
32751,6815188.403297648
32752,13197575.026596822
32753,7258251.097687945
32754,7220551.2263953425
32755,8021101.299105504
32756,7633249.456138772
32757,8630550.462730277
32758,7704563.478726825
32759,5810332.271223834
32760,5758440.731837956
32761,6377114.164792914
32762,6728868.1465930985
32763,6705502.385453392
32764,6200965.576090205
32765,5147715.994184142
32766,7345586.9558306625
32767,7342830.414572805
32768,6802026.628935636
32769,7382994.343516775
32770,6512534.1404595375
32771,8686017.558759939
32772,9526108.98153355
32773,6119417.287983217
32774,7897083.12243842
32775,7234491.753793171
32776,6507161.984778272
32777,7728343.564633079
32778,6700951.124704269
32779,4830603.397437974
32780,7984190.175854238
32781,8132844.046086294
32782,6654731.295255901
32783,8835586.416523445
32784,8195573.180707951
32785,6369686.017629642
32786,5021258.77028402
32787,7461956.1095148595
32788,6864346.888571689
32789,7293442.867161534
32790,6532517.634421605
32791,5941315.61884073
32792,6714806.195556885
32793,7958683.982664737
32794,4531937.0134568205
32795,6899938.20123864
32796,7299825.742726305
32797,6814158.250505723
32798,9423294.520484991
32799,8608718.702234736
32800,4704001.247663128
32801,6700409.414723516
32802,7505326.587416705
32803,6962664.170452816
32804,7544260.213302827
32805,8600723.404651841
32806,6360555.06230082
32807,6081486.313925821
32808,6970096.055278698
32809,6766247.901642948
32810,7417454.230332554
32811,10015698.366680546
32812,5065869.596065029
32813,7293797.572731073
32814,5037522.722303968
32815,6615613.1490219645
32816,5083036.535748815
32817,7069674.212789873
32818,7604721.185107737
32819,5943363.111843452
32820,6597523.565532856
32821,12115573.347438578
32822,6613014.18955381
32823,7260305.759370468
32824,7072944.788669827
32825,5755426.747016184
32826,8600741.133274756
32827,7887041.983972656
32828,7400402.666691018
32829,6982393.027080704
32830,5748809.446855431
32831,6614064.939074226
32832,4845057.250666594
32833,8564077.683154644
32834,8715662.57482792
32835,8524514.669722807
32836,6186094.383110069
32837,7287782.662323271
32838,7512340.924411571
32839,13185371.752483014
32840,6937865.654771721
32841,5859275.937386716
32842,7436274.48765627
32843,4959491.2672898825
32844,5752239.4009219855
32845,7513054.086578287
32846,7898540.0007287385
32847,4637390.670091602
32848,8812397.790813526
32849,4898197.251219108
32850,7136792.78202135
32851,8643960.793305194
32852,4719007.296704299
32853,4812967.530768488
32854,7065593.177439009
32855,7437074.148723041
32856,6451636.7701635705
32857,7239114.5386091275
32858,4528507.059390267
32859,6806147.915220074
32860,6078449.263451561
32861,7280102.29736469
32862,7074022.521905722
32863,6382343.932536075
32864,10863779.667079713
32865,7142278.805851577
32866,4528507.059390267
32867,5777007.525562095
32868,7713185.451080572
32869,7438802.124994726
32870,6930854.157082975
32871,6191177.293151919
32872,7998873.162687936
32873,6416851.362987537
32874,6624188.034188347
32875,7930003.266280194
32876,7727072.831529191
32877,8361540.840564756
32878,8583615.17470229
32879,4758088.265703636
32880,8114892.071281042
32881,7043663.257108351
32882,6151335.7873658165
32883,6615613.1490219645
32884,8256976.762708035
32885,5508311.338346362
32886,6933951.198517606
32887,5698350.402797339
32888,7593849.023640634
32889,5259817.281713976
32890,5147715.994184142
32891,5649705.005132414
32892,7604763.967481627
32893,9109656.314181834
32894,6924853.093418167
32895,7786055.280124533
32896,5756505.286212286
32897,5943363.111843452
32898,7414524.414627904
32899,8168398.751378865
32900,6815340.833698286
32901,8595166.7632026
32902,6542219.048449227
32903,7154996.969376088
32904,8959072.33186124
32905,7228001.66914962
32906,9995117.783019383
32907,4900780.467073142
32908,6065056.965528019
32909,4705808.146225857
32910,7348710.721182222
32911,10503355.217784446
32912,6553058.870089095
32913,6740791.833376221
32914,5067614.580998313
32915,6322715.050977554
32916,8727025.845384635
32917,5603071.299686756
32918,7607300.41308505
32919,10840177.000863835
32920,7248067.325401234
32921,5414802.2442011535
32922,7418269.595844858
32923,6473469.908526557
32924,4844920.322029797
32925,6855155.944000484
32926,4912004.00570038
32927,7447482.251176814
32928,10278063.361109074
32929,8408284.801220197
32930,6252212.773414761
32931,6367550.325721947
32932,7101517.716521284
32933,6830327.196613623
32934,6447804.584132329
32935,10725535.897216015
32936,6588110.273916522
32937,5695593.278383043
32938,8095945.046523429
32939,5384709.343253603
32940,5902463.801530326
32941,15280302.814160392
32942,6004890.946715618
32943,7346856.065472565
32944,5629522.314753836
32945,6024396.699840771
32946,6249936.488994893
32947,13390625.57419268
32948,8485572.591458945
32949,6473832.170964081
32950,6226809.215481433
32951,6829117.664358985
32952,7452236.77493684
32953,6903606.602055004
32954,7392134.813839322
32955,8535496.954156108
32956,6579593.659476414
32957,8152685.444642157
32958,9242881.269436367
32959,8388028.913674909
32960,5804373.71926029
32961,8492524.916387731
32962,5382994.366220327
32963,7458511.361638999
32964,8353016.966395147
32965,7024037.714813716
32966,7355144.140667402
32967,7687199.68056413
32968,6792947.354162969
32969,6772966.454406736
32970,7111717.018426131
32971,5879246.60756604
32972,6813415.290079985
32973,7251578.30492349
32974,7263327.02704896
32975,6753384.965652296
32976,7457040.431036262
32977,5912683.768004019
32978,7662621.8585817935
32979,5835633.727474695
32980,5425405.489554157
32981,6298534.739169985
32982,6536692.872696349
32983,7383633.208397174
32984,6993795.992745954
32985,5837180.228548653
32986,5803265.965154117
32987,7721033.0351235075
32988,6829378.916981995
32989,5135641.896211425
32990,6481692.7151998365
32991,4753284.55647048
32992,5576146.688396471
32993,6904125.956959361
32994,4639123.078036607
32995,7515425.536938753
32996,8493091.595900495
32997,7837885.853423452
32998,10045432.720671253
32999,4812967.530768488
33000,6724866.730782021
33001,5801607.904740673
33002,6873518.206171235
33003,5128444.22662273
33004,7238911.067129007
33005,6802604.623390555
33006,8175263.960530974
33007,6641013.796460174
33008,4912108.277932921
33009,6635352.503418451
33010,6244834.813708583
33011,4984479.611916048
33012,5824976.396721184
33013,5497746.0920946095
33014,5878508.153306609
33015,11422689.428507794
33016,5421726.722228844
33017,5812318.122065156
33018,6732306.270028805
33019,5649705.005132414
33020,6527399.069799343
33021,6848109.725185725
33022,7381069.643134357
33023,6879487.621014161
33024,10035155.28868911
33025,6459143.872457817
33026,5752239.4009219855
33027,5049118.094710692
33028,7095057.284903483
33029,8962128.415024731
33030,6717278.2083470905
33031,5224417.76133488
33032,7504888.735850393
33033,10191668.599402152
33034,5180393.46650583
33035,6605826.1423509475
33036,5807443.3709157035
33037,10123408.979819087
33038,6719659.3807003945
33039,7930212.084763188
33040,8741687.674335256
33041,5043358.863687902
33042,8222919.626552432
33043,8303931.343717434
33044,7592693.426076058
33045,11014405.30836575
33046,6721198.173089982
33047,7494097.135079488
33048,8406878.689967236
33049,9251911.550503818
33050,7825198.419217751
33051,7480394.924250549
33052,8675486.425031286
33053,7753088.639468977
33054,5138294.03587783
33055,8517044.301283604
33056,5969262.212535672
33057,8089982.344325762
33058,6600138.564894974
33059,7189152.166396936
33060,6069938.909842292
33061,5049040.606865245
33062,6602184.669656893
33063,6560211.524034053
33064,5520504.924397375
33065,7299969.856812878
33066,8267245.433874353
33067,6288494.850678125
33068,8481073.242467908
33069,9224324.320824914
33070,7925303.169208745
33071,7582158.896484304
33072,6542910.931992022
33073,6129759.973900164
33074,9282989.016002905
33075,6004887.235369023
33076,6816891.154940433
33077,9615505.561390959
33078,5891906.103620425
33079,8138388.868009762
33080,6271599.359886775
33081,9278860.053910132
33082,7141273.044060143
33083,6940132.017916605
33084,5157690.5467382325
33085,10672388.906706799
33086,10777022.103214443
33087,6588097.457278808
33088,5419870.220275734
33089,8416522.82596145
33090,6830891.074547004
33091,5342735.061307395
33092,12057230.93082013
33093,9427116.159921248
33094,5122349.567399864
33095,5205994.5412743
33096,6824529.229857594
33097,5645534.9671718385
33098,7078929.9423740385
33099,7897566.1387106385
33100,6496617.650268223
33101,7566123.8938945085
33102,6720579.288198829
33103,10915484.970916245
33104,11154295.52280001
33105,8995835.388032123
33106,5808327.4941905355
33107,4993790.807955414
33108,11665801.556766521
33109,6797750.720870027
33110,5853851.790143623
33111,7400683.152879099
33112,5384709.343253603
33113,7241383.857826028
33114,6279513.585868532
33115,8713450.871462174
33116,6519672.347944323
33117,6958940.9759636745
33118,8041034.865849714
33119,8118145.401271766
33120,4457193.496593447
33121,8599436.17276064
33122,6175127.187587995
33123,13289838.209406652
33124,10946783.30177354
33125,6668911.007865423
33126,6571681.78929081
33127,7655061.577349088
33128,6898388.016087566
33129,9371812.3456867
33130,6821394.465470508
33131,6933458.162387415
33132,6111901.169385608
33133,14716893.524388142
33134,8129039.864709963
33135,7951649.297679145
33136,7574432.184613266
33137,4960810.021695212
33138,9655641.445665747
33139,7264252.520432426
33140,7463727.189615262
33141,11238463.658565827
33142,7529760.877740159
33143,5013702.168903702
33144,5272352.635842761
33145,7007697.314597635
33146,8435927.688994039
33147,4883536.274538772
33148,7097163.148123052
33149,9440453.879965218
33150,6963582.744365215
33151,8460077.31770563
33152,9840000.041627197
33153,13639297.244017784
33154,7978070.166888142
33155,8000447.067472534
33156,8578935.187025988
33157,6676481.834464875
33158,9858533.781112244
33159,6459928.292429162
33160,5257102.696675356
33161,7206141.393453581
33162,7495404.31674597
33163,6365392.156163063
33164,6587923.9475293625
33165,7503544.351564657
33166,6719421.54722481
33167,7298153.613017688
33168,8424066.453263309
33169,5248527.811508972
33170,7567224.233770076
33171,7358944.285549259
33172,8494451.560643692
33173,5522978.294129492
33174,9032220.979992812
33175,4959491.2672898825
33176,7785426.616097404
33177,7178477.64815563
33178,10240764.210147511
33179,9308049.521031007
33180,6496383.460704271
33181,6914682.327342257
33182,5353041.038830625
33183,5460748.189993052
33184,5614070.090542619
33185,7701148.810476719
33186,6840195.055316485
33187,6991571.172744906
33188,6547174.716209348
33189,9386326.889051873
33190,6693256.960750555
33191,9383680.535000408
33192,7859692.674341813
33193,6151335.7873658165
33194,5384709.343253603
33195,9888341.52622031
33196,5854988.494803525
33197,6704576.5329176225
33198,6408575.727443637
33199,6775616.533020264
33200,4774866.643856484
33201,7621305.713436518
33202,7685280.203996685
33203,8087769.667594103
33204,5761491.421378983
33205,5860861.343932116
33206,7003962.319122793
33207,7410127.293868551
33208,8406041.923951618
33209,7381431.265893516
33210,4418740.832035836
33211,7287150.592846995
33212,6976302.404416464
33213,6866392.289183719
33214,11019789.338279977
33215,5250627.896120691
33216,5063894.062500229
33217,5090144.606876621
33218,7319987.5058497
33219,4959491.2672898825
33220,6151335.7873658165
33221,8164760.633489228
33222,5425066.591333905
33223,4531937.0134568205
33224,8525753.272720266
33225,6231154.334239693
33226,5634123.926064696
33227,5092401.076147473
33228,5403319.791554398
33229,7097436.536248114
33230,7280828.618416597
33231,7000255.884963416
33232,7191870.885172228
33233,7573414.82286853
33234,8853287.732712448
33235,6560211.524034053
33236,7449073.350781934
33237,8924674.60490103
33238,6423093.657529992
33239,7888991.253544256
33240,6611490.428676636
33241,6602352.964037918
33242,7593893.573719455
33243,6069564.041891136
33244,8487512.37541426
33245,6549689.750067541
33246,6582459.754817884
33247,5433331.889636738
33248,7778517.867800945
33249,9255570.95525657
33250,8780925.066845436
33251,6834359.967878217
33252,7753097.119311992
33253,6691059.139247726
33254,8320679.630247911
33255,7452236.77493684
33256,7844101.5703575015
33257,5760163.795305518
33258,11019063.11481265
33259,7377841.625390292
33260,5357901.483092123
33261,7940002.549284623
33262,5926336.732972542
33263,5987245.199027067
33264,7003562.939484158
33265,8101608.408395855
33266,7014151.067167921
33267,6309913.740975097
33268,6903870.236779865
33269,10684317.049444498
33270,10818160.024277799
33271,11459561.43472324
33272,5949112.672739824
33273,6261791.210883814
33274,6774664.269619959
33275,7122387.864228794
33276,8397767.572665915
33277,7376713.01115463
33278,5010362.305914805
33279,7370711.4686085675
33280,6118929.619868562
33281,8367286.836266612
33282,6798945.198720463
33283,6295464.373704499
33284,6669801.692655716
33285,9559110.798367258
33286,7051528.180268036
33287,4850428.025859501
33288,8692710.866758592
33289,7407006.850054582
33290,8700690.95638816
33291,5366533.7203369085
33292,7311231.741074601
33293,5587201.191265294
33294,5732175.145306045
33295,5006912.430454619
33296,4979696.191977072
33297,7354380.456701012
33298,7330153.357465463
33299,9125794.042005373
33300,5037522.722303968
33301,7094072.543815827
33302,5365324.66388062
33303,10283125.205516286
33304,8479461.883129813
33305,7179300.101902297
33306,7364411.547954987
33307,8466102.328977605
33308,6872073.306186687
33309,6940173.639154846
33310,11614136.046325501
33311,6855962.156264704
33312,5325428.06007491
33313,5848052.223698802
33314,8009451.5360126905
33315,7178078.0430600885
33316,6779532.014075594
33317,7082805.636426341
33318,6791733.423526392
33319,7072885.632579435
33320,9696903.01752597
33321,5745597.433227673
33322,6080789.735065069
33323,7618563.157385231
33324,8263956.702331242
33325,8788741.710079428
33326,6077777.470629873
33327,7380427.062944987
33328,7796560.695477033
33329,10260259.721757468
33330,4717977.463327564
33331,10253915.734996803
33332,5057366.135830304
33333,8949459.594201263
33334,5958050.181797795
33335,8448264.643273171
33336,13251283.690238956
33337,4579730.654242871
33338,9055930.230423907
33339,7087771.326123813
33340,6075556.846500024
33341,7300078.434170066
33342,12727258.165001083
33343,6865510.827644447
33344,5788143.999136303
33345,6987910.489820196
33346,11935574.224706165
33347,9718733.495180491
33348,6550132.479159735
33349,6573845.632132088
33350,5782388.623707155
33351,7637579.571343797
33352,6656908.035972944
33353,7263598.846205393
33354,6288064.502412332
33355,6308033.344652565
33356,6077777.470629873
33357,7986949.761764389
33358,4839280.675143204
33359,10038296.681144133
33360,5136388.989177192
33361,9899281.170070723
33362,4533153.196288117
33363,7592422.926194179
33364,6832775.81263498
33365,8582580.06059482
33366,8705677.645011172
33367,6387474.0697484445
33368,7741109.903996823
33369,6262890.581340623
33370,6866224.328784532
33371,8876084.961544506
33372,5473454.606570259
33373,7777206.24970707
33374,6571723.30236208
33375,6474281.160397345
33376,6857836.523740873
33377,7572898.666372093
33378,10171771.86430066
33379,7035644.309105743
33380,7687117.129029852
33381,6467698.174472759
33382,4787728.971606059
33383,7993483.312256923
33384,6803027.060010919
33385,4218953.704883843
33386,8748751.858811881
33387,7371616.846965326
33388,6954262.82973692
33389,5416182.119303972
33390,7345586.9558306625
33391,5752239.4009219855
33392,7589479.933597344
33393,8162777.860177702
33394,5960708.016646678
33395,7770967.069248454
33396,9022567.601504348
33397,7605318.122723278
33398,5892270.162200963
33399,8484566.751605598
33400,12583581.148060583
33401,8206429.273866563
33402,4604570.782013634
33403,6985742.629598325
33404,9191172.792515196
33405,7302011.125994419
33406,7035970.047119742
33407,6774664.269619959
33408,7630120.192395147
33409,9631384.448317537
33410,7665890.035115634
33411,6867619.8647714425
33412,8320277.833152009
33413,5349987.379991902
33414,7040919.580299217
33415,13458337.163963456
33416,8475312.950844012
33417,6360906.719620118
33418,8116595.108569211
33419,7491730.928653281
33420,7500601.819456436
33421,7652492.855970907
33422,7358671.657445253
33423,4225929.1187379295
33424,10647054.460110918
33425,6600315.942369824
33426,6687892.879325762
33427,9988842.555112574
33428,5640802.580317505
33429,5433331.889636738
33430,5175648.94086947
33431,5119453.575990848
33432,6982817.1903218515
33433,6992168.001243258
33434,13390625.57419268
33435,6918069.822137872
33436,5969282.90181306
33437,7135574.984112214
33438,5122349.567399864
33439,5019806.489865654
33440,5941315.61884073
33441,5122349.567399864
33442,6933458.162387415
33443,7527612.115761684
33444,9216657.60908724
33445,5416182.119303972
33446,7598727.626341963
33447,5181647.7151622195
33448,7663943.097425264
33449,10528383.400809582
33450,6952471.288661817
33451,8889066.285779592
33452,8148382.53187555
33453,6112200.9680496305
33454,7040983.239111571
33455,7039235.898899634
33456,7021806.306023229
33457,7016516.477947736
33458,5119869.341456347
33459,13859580.43077603
33460,8570716.439083997
33461,8124737.828739877
33462,6483557.285302741
33463,6304384.7995671015
33464,9074258.513262125
33465,5421091.582527604
33466,10968220.5146895
33467,6377650.499878675
33468,11049253.179511819
33469,7867657.976616447
33470,6920496.703939958
33471,4557661.668955969
33472,11605965.662814293
33473,7811503.3183302265
33474,6916502.321955091
33475,6041974.291256856
33476,7634604.313222344
33477,7907508.176310701
33478,6869237.878631044
33479,8842748.931282353
33480,7930872.88183759
33481,7157185.484087961
33482,5002301.175070503
33483,13017618.06945502
33484,7357077.931682093
33485,10556418.387787249
33486,9332337.185595319
33487,6177726.507114621
33488,8487497.58160495
33489,7886761.823355308
33490,8574541.146460555
33491,7201347.06028235
33492,7397173.354120831
33493,6701697.129279371
33494,7816535.499072692
33495,7760682.750229758
33496,7610411.004093057
33497,9346614.62119658
33498,7646302.3498182725
33499,9973285.062158335
33500,7438802.124994726
33501,8119520.355498015
33502,5765622.928097768
33503,8343801.895265236
33504,7498863.818587468
33505,7880165.628921399
33506,7831597.5227627205
33507,7514857.48373338
33508,6336777.968521261
33509,6809032.705387969
33510,10319770.992058204
33511,9084764.674114473
33512,5745597.433227673
33513,9664508.228842843
33514,5433331.889636738
33515,5433331.889636738
33516,6670138.81037655
33517,9937912.095148059
33518,7287503.690089746
33519,7035681.666186554
33520,6400663.001863876
33521,6787529.380867276
33522,4852040.610353932
33523,6225193.839218035
33524,6211015.03475558
33525,7049694.391712131
33526,7725829.164244448
33527,6883664.515951881
33528,6733162.019522901
33529,4869851.295072827
33530,5760815.873291833
33531,6700564.899683235
33532,6362251.842624757
33533,6117874.6277341675
33534,5098432.128540389
33535,6855981.987050602
33536,7136006.047314661
33537,5047359.165696216
33538,7200647.925081139
33539,7321293.858255007
33540,8057209.310472624
33541,9734454.234567167
33542,13435447.59719373
33543,8150085.143127168
33544,6022777.027921367
33545,7704958.693746175
33546,6136138.314057664
33547,7624470.164719928
33548,7379830.822405665
33549,7893025.140386903
33550,10927149.460692938
33551,7502885.003568747
33552,5926336.732972542
33553,4997341.939665623
33554,7324659.5469040815
33555,8942297.33542572
33556,6473515.235019274
33557,7503958.253020829
33558,11658705.767039753
33559,7571584.815952949
33560,6808464.385103568
33561,4557661.668955969
33562,7231584.4988014
33563,7912321.645223203
33564,6669107.607772722
33565,6174460.114917431
33566,8076144.366859501
33567,7055986.1724192165
33568,4506212.357957671
33569,5136313.145299941
33570,8598674.028094187
33571,5260802.25259937
33572,5779399.934851479
33573,5081809.612216993
33574,7636164.553482027
33575,5745597.433227673
33576,6528438.787034236
33577,7698574.005933654
33578,9148099.383013967
33579,6876145.140981991
33580,6729468.7432749765
33581,6163340.626598753
33582,7201338.574659143
33583,11336511.832585648
33584,6637932.180170763
33585,5994372.739918169
33586,6230182.067108322
33587,7198258.969248684
33588,7663451.117115551
33589,9025946.816806722
33590,5376648.261651199
33591,7407577.336039594
33592,6946595.843469005
33593,5111272.732227014
33594,7657942.879757333
33595,4612315.217875127
33596,7382295.104775572
33597,6864855.678938005
33598,5268065.19325957
33599,7092739.336123705
33600,5824976.396721184
33601,5587200.583024217
33602,6151335.7873658165
33603,7570559.191207262
33604,4822028.5122715905
33605,6292585.359377259
33606,7731091.243552695
33607,8410617.711059717
33608,8145000.965956008
33609,7688083.611690302
33610,7814145.322024889
33611,6733076.076563003
33612,6514801.47524112
33613,5034121.098033595
33614,5577142.6405858565
33615,5077988.706061257
33616,11240066.354251321
33617,7519338.451501827
33618,10826734.90944418
33619,8117506.965053503
33620,6139820.433721617
33621,4557661.668955969
33622,8218829.3706662245
33623,6635337.179475544
33624,6496617.650268223
33625,5282239.465515327
33626,9010628.288052034
33627,5037522.722303968
33628,5182316.341595741
33629,6823791.978867093
33630,6679745.726149718
33631,8040756.89619969
33632,6400663.001863876
33633,5261390.139258547
33634,10646511.245273074
33635,7876902.383042173
33636,6470892.994769074
33637,4549718.556160531
33638,7410477.894777219
33639,7491765.486598454
33640,7642277.52776848
33641,7465062.897237955
33642,9956835.272063494
33643,5277457.307145372
33644,7440245.182287899
33645,7005804.101444045
33646,7959170.899695583
33647,6645405.2451100815
33648,6746057.6344892625
33649,7236022.578897629
33650,6040393.3782971315
33651,7017222.099612374
33652,6519921.269894889
33653,7231320.874357961
33654,5544026.46430749
33655,5077988.706061257
33656,4917360.059211314
33657,6470694.957553167
33658,8284508.311461098
33659,7910147.361556605
33660,6641911.458489318
